,Score,Accuracy,,Seq,Rows,Train Size,,,,,,,
2173,-0.547236015,0.593333333,,2,"1,660,000",0.3,,,,,,,
2174,-0.420623934,0.609555556,,2,"1,660,000",0.35,,,,,,,
2175,-0.334980491,0.627777778,,2,"1,660,000",0.4,,,,,,,
2176,-0.18431374,0.645555556,,2,"1,660,000",0.45,,,,,,,
2177,-0.194895026,0.653333333,,2,"1,660,000",0.5,,,,,,,
2178,-0.615661681,0.577777778,,2,"1,670,000",0.25,,,,,,,
2179,-0.537075402,0.593555556,,2,"1,670,000",0.3,,,,,,,
2180,-0.429457237,0.615111111,,2,"1,670,000",0.35,,,,,,,
2181,-0.369626459,0.623111111,,2,"1,670,000",0.4,,,,,,,
2182,-0.169135144,0.64,,2,"1,670,000",0.45,,,,,,,
2183,-0.145733423,0.649777778,,2,"1,670,000",0.5,,,,,,,
2184,-0.631225049,0.580888889,,2,"1,680,000",0.25,,,,,,,
2185,-0.499835283,0.585333333,,2,"1,680,000",0.3,,,,,,,
2186,-0.433010224,0.617111111,,2,"1,680,000",0.35,,,,,,,
2187,-0.365153812,0.629333333,,2,"1,680,000",0.4,,,,,,,
2188,-0.199592904,0.641111111,,2,"1,680,000",0.45,,,,,,,
2189,-0.193258566,0.652888889,,2,"1,680,000",0.5,,,,,,,
2190,-0.627043249,0.577555556,,2,"1,690,000",0.25,,,,,,,
2191,-0.553227292,0.594888889,,2,"1,690,000",0.3,,,,,,,
2192,-0.428830875,0.609333333,,2,"1,690,000",0.35,,,,,,,
2193,-0.299912201,0.632888889,,2,"1,690,000",0.4,,,,,,,
2194,-0.202524018,0.640222222,,2,"1,690,000",0.45,,,,,,,
2195,-0.157638359,0.652888889,,2,"1,690,000",0.5,,,,,,,
2196,-0.639947667,0.582888889,,2,"1,700,000",0.25,,,,,,,
2197,-0.538981885,0.598222222,,2,"1,700,000",0.3,,,,,,,
2198,-0.418667932,0.618444444,,2,"1,700,000",0.35,,,,,,,
2199,-0.291766584,0.632222222,,2,"1,700,000",0.4,,,,,,,
2200,-0.184293851,0.638666667,,2,"1,700,000",0.45,,,,,,,
2201,-0.188015002,0.646222222,,2,"1,700,000",0.5,,,,,,,
2202,-0.586713962,0.582222222,,2,"1,710,000",0.25,,,,,,,
2203,-0.543111205,0.591333333,,2,"1,710,000",0.3,,,,,,,
2204,-0.46738243,0.608,,2,"1,710,000",0.35,,,,,,,
2205,-0.324946779,0.626666667,,2,"1,710,000",0.4,,,,,,,
2206,-0.171096682,0.642444444,,2,"1,710,000",0.45,,,,,,,
2207,-0.175607145,0.655555556,,2,"1,710,000",0.5,,,,,,,
2208,-0.621116014,0.577777778,,2,"1,720,000",0.25,,,,,,,
2209,-0.507495709,0.589777778,,2,"1,720,000",0.3,,,,,,,
2210,-0.395663232,0.618444444,,2,"1,720,000",0.35,,,,,,,
2211,-0.285443506,0.630222222,,2,"1,720,000",0.4,,,,,,,
2212,-0.19018973,0.638666667,,2,"1,720,000",0.45,,,,,,,
2213,-0.169889266,0.652222222,,2,"1,720,000",0.5,,,,,,,
2214,-0.628367648,0.579777778,,2,"1,730,000",0.25,,,,,,,
2215,-0.507987314,0.585333333,,2,"1,730,000",0.3,,,,,,,
2216,-0.410251357,0.610444444,,2,"1,730,000",0.35,,,,,,,
2217,-0.366406126,0.624,,2,"1,730,000",0.4,,,,,,,
2218,-0.167351021,0.639555556,,2,"1,730,000",0.45,,,,,,,
2219,-0.195223956,0.653777778,,2,"1,730,000",0.5,,,,,,,
2220,-0.608465123,0.584222222,,2,"1,740,000",0.25,,,,,,,
2221,-0.494768446,0.594,,2,"1,740,000",0.3,,,,,,,
2222,-0.401127566,0.615555556,,2,"1,740,000",0.35,,,,,,,
2223,-0.357558311,0.627777778,,2,"1,740,000",0.4,,,,,,,
2224,-0.217391084,0.644,,2,"1,740,000",0.45,,,,,,,
2225,-0.203200037,0.656,,2,"1,740,000",0.5,,,,,,,
2226,-0.646364662,0.584,,2,"1,750,000",0.25,,,,,,,
2227,-0.514676313,0.595111111,,2,"1,750,000",0.3,,,,,,,
2228,-0.404178907,0.614888889,,2,"1,750,000",0.35,,,,,,,
2229,-0.319587586,0.630666667,,2,"1,750,000",0.4,,,,,,,
2230,-0.171913597,0.644444444,,2,"1,750,000",0.45,,,,,,,
2231,-0.217835198,0.646,,2,"1,750,000",0.5,,,,,,,
2232,-0.619555342,0.575111111,,2,"1,760,000",0.25,,,,,,,
2233,-0.555373865,0.586,,2,"1,760,000",0.3,,,,,,,
2234,-0.458594287,0.601333333,,2,"1,760,000",0.35,,,,,,,
2235,-0.328658408,0.624444444,,2,"1,760,000",0.4,,,,,,,
2236,-0.138752206,0.643777778,,2,"1,760,000",0.45,,,,,,,
2237,-0.188660667,0.655555556,,2,"1,760,000",0.5,,,,,,,
2238,-0.601664546,0.583111111,,2,"1,770,000",0.25,,,,,,,
2239,-0.517342784,0.590222222,,2,"1,770,000",0.3,,,,,,,
2240,-0.409087889,0.612,,2,"1,770,000",0.35,,,,,,,
2241,-0.337630208,0.625111111,,2,"1,770,000",0.4,,,,,,,
2242,-0.176650137,0.637555556,,2,"1,770,000",0.45,,,,,,,
2243,-0.180824954,0.655777778,,2,"1,770,000",0.5,,,,,,,
2244,-0.622239636,0.582888889,,2,"1,780,000",0.25,,,,,,,
2245,-0.506355911,0.593111111,,2,"1,780,000",0.3,,,,,,,
2246,-0.465702351,0.604666667,,2,"1,780,000",0.35,,,,,,,
2247,-0.346247508,0.617333333,,2,"1,780,000",0.4,,,,,,,
2248,-0.18305368,0.639111111,,2,"1,780,000",0.45,,,,,,,
2249,-0.194094583,0.650888889,,2,"1,780,000",0.5,,,,,,,
2250,-0.65267825,0.586222222,,2,"1,790,000",0.25,,,,,,,
2251,-0.456654322,0.596444444,,2,"1,790,000",0.3,,,,,,,
2252,-0.41435107,0.610444444,,2,"1,790,000",0.35,,,,,,,
2253,-0.340921901,0.634444444,,2,"1,790,000",0.4,,,,,,,
2254,-0.166612963,0.642,,2,"1,790,000",0.45,,,,,,,
2255,-0.228397436,0.652888889,,2,"1,790,000",0.5,,,,,,,
2256,-0.573419796,0.578666667,,2,"1,800,000",0.25,,,,,,,
2257,-0.552204294,0.592,,2,"1,800,000",0.3,,,,,,,
2258,-0.446713779,0.61,,2,"1,800,000",0.35,,,,,,,
2259,-0.313015093,0.634,,2,"1,800,000",0.4,,,,,,,
2260,-0.174708516,0.644,,2,"1,800,000",0.45,,,,,,,
2261,-0.170756749,0.655111111,,2,"1,800,000",0.5,,,,,,,
2262,-0.656281722,0.580222222,,2,"1,810,000",0.25,,,,,,,
2263,-0.538281397,0.593111111,,2,"1,810,000",0.3,,,,,,,
2264,-0.447157531,0.608666667,,2,"1,810,000",0.35,,,,,,,
2265,-0.340823384,0.628666667,,2,"1,810,000",0.4,,,,,,,
2266,-0.181071914,0.640888889,,2,"1,810,000",0.45,,,,,,,
2267,-0.195249009,0.652,,2,"1,810,000",0.5,,,,,,,
2268,-0.630829719,0.584888889,,2,"1,820,000",0.25,,,,,,,
2269,-0.559315038,0.593111111,,2,"1,820,000",0.3,,,,,,,
2270,-0.451480993,0.610666667,,2,"1,820,000",0.35,,,,,,,
2271,-0.359653873,0.626,,2,"1,820,000",0.4,,,,,,,
2272,-0.210725591,0.634888889,,2,"1,820,000",0.45,,,,,,,
2273,-0.197291823,0.651333333,,2,"1,820,000",0.5,,,,,,,
2274,-0.589771973,0.584666667,,2,"1,830,000",0.25,,,,,,,
2275,-0.490919113,0.595333333,,2,"1,830,000",0.3,,,,,,,
2276,-0.429065839,0.614,,2,"1,830,000",0.35,,,,,,,
2277,-0.344692596,0.621111111,,2,"1,830,000",0.4,,,,,,,
2278,-0.190044735,0.644,,2,"1,830,000",0.45,,,,,,,
2279,-0.208008556,0.656444444,,2,"1,830,000",0.5,,,,,,,
2280,-0.618187805,0.585777778,,2,"1,840,000",0.25,,,,,,,
2281,-0.49665602,0.591777778,,2,"1,840,000",0.3,,,,,,,
2282,-0.447334463,0.616444444,,2,"1,840,000",0.35,,,,,,,
2283,-0.327074588,0.625555556,,2,"1,840,000",0.4,,,,,,,
2284,-0.196059414,0.638666667,,2,"1,840,000",0.45,,,,,,,
2285,-0.179676847,0.648888889,,2,"1,840,000",0.5,,,,,,,
2286,-0.602673666,0.585777778,,2,"1,850,000",0.25,,,,,,,
2287,-0.424113403,0.593555556,,2,"1,850,000",0.3,,,,,,,
2288,-0.410301134,0.613333333,,2,"1,850,000",0.35,,,,,,,
2289,-0.335864125,0.632444444,,2,"1,850,000",0.4,,,,,,,
2290,-0.230901792,0.647111111,,2,"1,850,000",0.45,,,,,,,
2291,-0.177328946,0.646666667,,2,"1,850,000",0.5,,,,,,,
2292,-0.636313145,0.584222222,,2,"1,860,000",0.25,,,,,,,
2293,-0.492760667,0.589777778,,2,"1,860,000",0.3,,,,,,,
2294,-0.432912633,0.610666667,,2,"1,860,000",0.35,,,,,,,
2295,-0.314331269,0.635777778,,2,"1,860,000",0.4,,,,,,,
2296,-0.198957132,0.644666667,,2,"1,860,000",0.45,,,,,,,
2297,-0.190522726,0.651111111,,2,"1,860,000",0.5,,,,,,,
2298,-0.618305995,0.580222222,,2,"1,870,000",0.25,,,,,,,
2299,-0.512267265,0.591111111,,2,"1,870,000",0.3,,,,,,,
2300,-0.398914875,0.610222222,,2,"1,870,000",0.35,,,,,,,
2301,-0.360234318,0.623111111,,2,"1,870,000",0.4,,,,,,,
2302,-0.194140089,0.641111111,,2,"1,870,000",0.45,,,,,,,
2303,-0.174122782,0.654666667,,2,"1,870,000",0.5,,,,,,,
2304,-0.616901222,0.587555556,,2,"1,880,000",0.25,,,,,,,
2305,-0.49137407,0.592,,2,"1,880,000",0.3,,,,,,,
2306,-0.418619383,0.618888889,,2,"1,880,000",0.35,,,,,,,
2307,-0.324243328,0.634666667,,2,"1,880,000",0.4,,,,,,,
2308,-0.160134402,0.635555556,,2,"1,880,000",0.45,,,,,,,
2309,-0.154592338,0.654888889,,2,"1,880,000",0.5,,,,,,,
2310,-0.592500511,0.586,,2,"1,890,000",0.25,,,,,,,
2311,-0.52989046,0.588444444,,2,"1,890,000",0.3,,,,,,,
2312,-0.407373916,0.615777778,,2,"1,890,000",0.35,,,,,,,
2313,-0.32429598,0.623777778,,2,"1,890,000",0.4,,,,,,,
2314,-0.175914045,0.644444444,,2,"1,890,000",0.45,,,,,,,
2315,-0.1764682,0.656222222,,2,"1,890,000",0.5,,,,,,,
2316,-0.60373035,0.577555556,,2,"1,900,000",0.25,,,,,,2,"10,000"
2317,-0.543168436,0.589111111,,2,"1,900,000",0.3,,,,,,2,"10,000"
2318,-0.418432237,0.612444444,,2,"1,900,000",0.35,,,,,,2,"10,000"
2319,-0.332975773,0.626,,2,"1,900,000",0.4,,,,,,2,"10,000"
2320,-0.211418709,0.642666667,,2,"1,900,000",0.45,,,,,,2,"10,000"
2321,-0.163451649,0.655111111,,2,"1,900,000",0.5,,,,,,2,"10,000"
2322,-0.561718183,0.579111111,,2,"1,910,000",0.25,,,,,,2,"20,000"
2323,-0.566872141,0.590222222,,2,"1,910,000",0.3,,,,,,2,"20,000"
2324,-0.427300343,0.610888889,,2,"1,910,000",0.35,,,,,,2,"20,000"
2325,-0.346343442,0.623777778,,2,"1,910,000",0.4,,,,,,2,"20,000"
2326,-0.130604438,0.636222222,,2,"1,910,000",0.45,,,,,,2,"20,000"
2327,-0.210272497,0.651111111,,2,"1,910,000",0.5,,,,,,2,"20,000"
2328,-0.604526037,0.587333333,,2,"1,920,000",0.25,,,,,,,
2329,-0.504882229,0.588888889,,2,"1,920,000",0.3,,,,,,,
2330,-0.458268083,0.611555556,,2,"1,920,000",0.35,,,,,,,
2331,-0.342399626,0.628222222,,2,"1,920,000",0.4,,,,,,,
2332,-0.196543635,0.638444444,,2,"1,920,000",0.45,,,,,,,
2333,-0.171420789,0.651333333,,2,"1,920,000",0.5,,,,,,,
2334,-0.664928498,0.582444444,,2,"1,930,000",0.25,,,,,,,
2335,-0.53557132,0.593777778,,2,"1,930,000",0.3,,,,,,,
2336,-0.402257421,0.609333333,,2,"1,930,000",0.35,,,,,,,
2337,-0.337917993,0.624444444,,2,"1,930,000",0.4,,,,,,,
2338,-0.185623966,0.64,,2,"1,930,000",0.45,,,,,,,
2339,-0.181116268,0.647333333,,2,"1,930,000",0.5,,,,,,,
2340,-0.631927999,0.583111111,,2,"1,940,000",0.25,,,,,,,
2341,-0.515083942,0.593111111,,2,"1,940,000",0.3,,,,,,,
2342,-0.428544239,0.602444444,,2,"1,940,000",0.35,,,,,,,
2343,-0.343496992,0.625777778,,2,"1,940,000",0.4,,,,,,,
2344,-0.199324268,0.648888889,,2,"1,940,000",0.45,,,,,,,
2345,-0.209633181,0.656222222,,2,"1,940,000",0.5,,,,,,,
2346,-0.595675316,0.588,,2,"1,950,000",0.25,,,,,,,
2347,-0.512823799,0.597333333,,2,"1,950,000",0.3,,,,,,,
2348,-0.385880577,0.609555556,,2,"1,950,000",0.35,,,,,,,
2349,-0.361565353,0.628444444,,2,"1,950,000",0.4,,,,,,,
2350,-0.164880578,0.648222222,,2,"1,950,000",0.45,,,,,,,
2351,-0.153571428,0.654444444,,2,"1,950,000",0.5,,,,,,,
2352,-0.557287926,0.583777778,,2,"1,960,000",0.25,,,,,,,
2353,-0.480285319,0.600222222,,2,"1,960,000",0.3,,,,,,,
2354,-0.38177342,0.617333333,,2,"1,960,000",0.35,,,,,,,
2355,-0.346132043,0.625111111,,2,"1,960,000",0.4,,,,,,,
2356,-0.163972647,0.642444444,,2,"1,960,000",0.45,,,,,,,
2357,-0.194571258,0.648,,2,"1,960,000",0.5,,,,,,,
2358,-0.654635272,0.578222222,,2,"1,970,000",0.25,,,,,,,
2359,-0.576093969,0.589333333,,2,"1,970,000",0.3,,,,,,,
2360,-0.397660118,0.606,,2,"1,970,000",0.35,,,,,,,
2361,-0.33113522,0.628444444,,2,"1,970,000",0.4,,,,,,,
2362,-0.129285281,0.643111111,,2,"1,970,000",0.45,,,,,,,
2363,-0.216314747,0.650444444,,2,"1,970,000",0.5,,,,,,,
2364,-0.620690934,0.588222222,,3,"10,000",0.25,,,,,,,
2365,-0.4627517,0.590666667,,3,"10,000",0.3,,,,,,,
2366,-0.458691502,0.603777778,,3,"10,000",0.35,,,,,,,
2367,-0.361796613,0.630222222,,3,"10,000",0.4,,,,,,,
2368,-0.252876706,0.639111111,,3,"10,000",0.45,,,,,,,
2369,-0.193880105,0.655333333,,3,"10,000",0.5,,,,,,,
2370,-0.606829777,0.582,,3,"20,000",0.25,,,,,,,
2371,-0.451690369,0.590888889,,3,"20,000",0.3,,,,,,,
2372,-0.401183701,0.616888889,,3,"20,000",0.35,,,,,,,
2373,-0.334314885,0.623777778,,3,"20,000",0.4,,,,,,,
2374,-0.168524561,0.645111111,,3,"20,000",0.45,,,,,,,
2375,-0.201326169,0.655555556,,3,"20,000",0.5,,,,,,,
2376,-0.637372542,0.582444444,,3,"30,000",0.25,,,,,,,
2377,-0.455647529,0.599111111,,3,"30,000",0.3,,,,,,,
2378,-0.430524386,0.608666667,,3,"30,000",0.35,,,,,,,
2379,-0.334624575,0.624888889,,3,"30,000",0.4,,,,,,,
2380,-0.17503894,0.641555556,,3,"30,000",0.45,,,,,,,
2381,-0.149239357,0.649555556,,3,"30,000",0.5,,,,,,,
2382,-0.610284912,0.585333333,,3,"40,000",0.25,,,,,,,
2383,-0.570520039,0.591777778,,3,"40,000",0.3,,,,,,,
2384,-0.447649813,0.609333333,,3,"40,000",0.35,,,,,,,
2385,-0.312064869,0.628888889,,3,"40,000",0.4,,,,,,,
2386,-0.186036231,0.645555556,,3,"40,000",0.45,,,,,,,
2387,-0.133509155,0.650444444,,3,"40,000",0.5,,,,,,,
2388,-0.574731516,0.584666667,,3,"50,000",0.25,,,,,,,
2389,-0.578815669,0.592444444,,3,"50,000",0.3,,,,,,,
2390,-0.430408321,0.610888889,,3,"50,000",0.35,,,,,,,
2391,-0.34415244,0.627777778,,3,"50,000",0.4,,,,,,,
2392,-0.191960444,0.642444444,,3,"50,000",0.45,,,,,,,
2393,-0.192060294,0.649333333,,3,"50,000",0.5,,,,,,,
2394,-0.60751348,0.577777778,,3,"60,000",0.25,,,,,,,
2395,-0.481671696,0.588444444,,3,"60,000",0.3,,,,,,,
2396,-0.437253915,0.607555556,,3,"60,000",0.35,,,,,,,
2397,-0.35041969,0.624,,3,"60,000",0.4,,,,,,,
2398,-0.171040659,0.642,,3,"60,000",0.45,,,,,,,
2399,-0.199940825,0.652222222,,3,"60,000",0.5,,,,,,,
2400,-0.617932347,0.582444444,,3,"70,000",0.25,,,,,,,
2401,-0.482261755,0.592888889,,3,"70,000",0.3,,,,,,,
2402,-0.424833806,0.618222222,,3,"70,000",0.35,,,,,,,
2403,-0.319485829,0.626444444,,3,"70,000",0.4,,,,,,,
2404,-0.170727321,0.644,,3,"70,000",0.45,,,,,,,
2405,-0.174106446,0.650888889,,3,"70,000",0.5,,,,,,,
2406,-0.612811,0.582,,3,"80,000",0.25,,,,,,,
2407,-0.54950297,0.599111111,,3,"80,000",0.3,,,,,,,
2408,-0.390572687,0.608222222,,3,"80,000",0.35,,,,,,,
2409,-0.347378711,0.626222222,,3,"80,000",0.4,,,,,,,
2410,-0.203977891,0.647111111,,3,"80,000",0.45,,,,,,,
2411,-0.193494445,0.646,,3,"80,000",0.5,,,,,,,
2412,-0.640638325,0.586222222,,3,"90,000",0.25,,,,,,,
2413,-0.53777807,0.589555556,,3,"90,000",0.3,,,,,,,
2414,-0.437684667,0.610888889,,3,"90,000",0.35,,,,,,,
2415,-0.29066478,0.626,,3,"90,000",0.4,,,,,,,
2416,-0.170599858,0.640222222,,3,"90,000",0.45,,,,,,,
2417,-0.181091694,0.654222222,,3,"90,000",0.5,,,,,,,
2418,-0.681275391,0.578,,3,"100,000",0.25,,,,,,,
2419,-0.466494571,0.591555556,,3,"100,000",0.3,,,,,,,
2420,-0.442301591,0.605555556,,3,"100,000",0.35,,,,,,,
2421,-0.359419724,0.624666667,,3,"100,000",0.4,,,,,,,
2422,-0.201386224,0.641777778,,3,"100,000",0.45,,,,,,,
2423,-0.18622884,0.644888889,,3,"100,000",0.5,,,,,,,
2424,-0.622861187,0.588,,3,"110,000",0.25,,,,,,,
2425,-0.483735731,0.590888889,,3,"110,000",0.3,,,,,,,
2426,-0.41454958,0.610222222,,3,"110,000",0.35,,,,,,,
2427,-0.362539668,0.626,,3,"110,000",0.4,,,,,,,
2428,-0.190905571,0.637333333,,3,"110,000",0.45,,,,,,,
2429,-0.18626572,0.652222222,,3,"110,000",0.5,,,,,,,
2430,-0.618010359,0.581777778,,3,"120,000",0.25,,,,,,,
2431,-0.524453262,0.589555556,,3,"120,000",0.3,,,,,,,
2432,-0.425861457,0.613333333,,3,"120,000",0.35,,,,,,,
2433,-0.362296291,0.628444444,,3,"120,000",0.4,,,,,,,
2434,-0.200654112,0.640444444,,3,"120,000",0.45,,,,,,,
2435,-0.182339012,0.650888889,,3,"120,000",0.5,,,,,,,
2436,-0.616553039,0.584888889,,3,"130,000",0.25,,,,,,,
2437,-0.479842191,0.589777778,,3,"130,000",0.3,,,,,,,
2438,-0.447816875,0.611555556,,3,"130,000",0.35,,,,,,,
2439,-0.288141438,0.632222222,,3,"130,000",0.4,,,,,,,
2440,-0.203688029,0.639777778,,3,"130,000",0.45,,,,,,,
2441,-0.16507066,0.649333333,,3,"130,000",0.5,,,,,,,
2442,-0.592705502,0.583555556,,3,"140,000",0.25,,,,,,,
2443,-0.503245801,0.590888889,,3,"140,000",0.3,,,,,,,
2444,-0.418077308,0.608888889,,3,"140,000",0.35,,,,,,,
2445,-0.344815286,0.630222222,,3,"140,000",0.4,,,,,,,
2446,-0.183213513,0.635555556,,3,"140,000",0.45,,,,,,,
2447,-0.18494386,0.643555556,,3,"140,000",0.5,,,,,,,
2448,-0.631166845,0.579333333,,3,"150,000",0.25,,,,,,,
2449,-0.508006734,0.590888889,,3,"150,000",0.3,,,,,,,
2450,-0.397716961,0.607555556,,3,"150,000",0.35,,,,,,,
2451,-0.360313027,0.621777778,,3,"150,000",0.4,,,,,,,
2452,-0.186790923,0.643555556,,3,"150,000",0.45,,,,,,,
2453,-0.163960193,0.655555556,,3,"150,000",0.5,,,,,,,
2454,-0.697473378,0.576666667,,3,"160,000",0.25,,,,,,,
2455,-0.505238771,0.598888889,,3,"160,000",0.3,,,,,,,
2456,-0.41203719,0.604444444,,3,"160,000",0.35,,,,,,,
2457,-0.327651626,0.627111111,,3,"160,000",0.4,,,,,,,
2458,-0.16312644,0.638888889,,3,"160,000",0.45,,,,,,,
2459,-0.182221992,0.648888889,,3,"160,000",0.5,,,,,,,
2460,-0.586088804,0.58,,3,"170,000",0.25,,,,,,,
2461,-0.532443231,0.594666667,,3,"170,000",0.3,,,,,,,
2462,-0.423001305,0.614222222,,3,"170,000",0.35,,,,,,,
2463,-0.323263577,0.630888889,,3,"170,000",0.4,,,,,,,
2464,-0.201071106,0.643777778,,3,"170,000",0.45,,,,,,,
2465,-0.187902711,0.650888889,,3,"170,000",0.5,,,,,,,
2466,-0.56810737,0.586222222,,3,"180,000",0.25,,,,,,,
2467,-0.467501366,0.59,,3,"180,000",0.3,,,,,,,
2468,-0.418738533,0.610444444,,3,"180,000",0.35,,,,,,,
2469,-0.348940963,0.626222222,,3,"180,000",0.4,,,,,,,
2470,-0.207568907,0.639555556,,3,"180,000",0.45,,,,,,,
2471,-0.195912045,0.65,,3,"180,000",0.5,,,,,,,
2472,-0.607287526,0.584666667,,3,"190,000",0.25,,,,,,,
2473,-0.528597787,0.592,,3,"190,000",0.3,,,,,,,
2474,-0.404928244,0.606888889,,3,"190,000",0.35,,,,,,,
2475,-0.367173459,0.624888889,,3,"190,000",0.4,,,,,,,
2476,-0.208174082,0.642888889,,3,"190,000",0.45,,,,,,,
2477,-0.175368207,0.655111111,,3,"190,000",0.5,,,,,,,
2478,-0.597135443,0.583555556,,3,"200,000",0.25,,,,,,,
2479,-0.551118586,0.591111111,,3,"200,000",0.3,,,,,,,
2480,-0.397400883,0.612,,3,"200,000",0.35,,,,,,,
2481,-0.320054071,0.628888889,,3,"200,000",0.4,,,,,,,
2482,-0.20271882,0.640666667,,3,"200,000",0.45,,,,,,,
2483,-0.164977725,0.650666667,,3,"200,000",0.5,,,,,,,
2484,-0.673383458,0.582222222,,3,"210,000",0.25,,,,,,,
2485,-0.53765107,0.593555556,,3,"210,000",0.3,,,,,,,
2486,-0.452124658,0.618888889,,3,"210,000",0.35,,,,,,,
2487,-0.321985109,0.626888889,,3,"210,000",0.4,,,,,,,
2488,-0.198506766,0.642444444,,3,"210,000",0.45,,,,,,,
2489,-0.196978659,0.648222222,,3,"210,000",0.5,,,,,,,
2490,-0.653822193,0.584888889,,3,"220,000",0.25,,,,,,,
2491,-0.55396424,0.592444444,,3,"220,000",0.3,,,,,,,
2492,-0.395598103,0.610444444,,3,"220,000",0.35,,,,,,,
2493,-0.331963384,0.622222222,,3,"220,000",0.4,,,,,,,
2494,-0.192115477,0.642888889,,3,"220,000",0.45,,,,,,,
2495,-0.182163646,0.651111111,,3,"220,000",0.5,,,,,,,
2496,-0.649921544,0.582222222,,3,"230,000",0.25,,,,,,,
2497,-0.50924391,0.590444444,,3,"230,000",0.3,,,,,,,
2498,-0.443213619,0.608666667,,3,"230,000",0.35,,,,,,,
2499,-0.335177729,0.635777778,,3,"230,000",0.4,,,,,,,
2500,-0.169318214,0.642888889,,3,"230,000",0.45,,,,,,,
2501,-0.159647109,0.651333333,,3,"230,000",0.5,,,,,,,
2502,-0.602256009,0.588222222,,3,"240,000",0.25,,,,,,,
2503,-0.513271147,0.594666667,,3,"240,000",0.3,,,,,,,
2504,-0.431814048,0.612444444,,3,"240,000",0.35,,,,,,,
2505,-0.341296171,0.629333333,,3,"240,000",0.4,,,,,,,
2506,-0.176305635,0.642222222,,3,"240,000",0.45,,,,,,,
2507,-0.168432068,0.654444444,,3,"240,000",0.5,,,,,,,
2508,-0.604606653,0.581777778,,3,"250,000",0.25,,,,,,,
2509,-0.521168335,0.591111111,,3,"250,000",0.3,,,,,,,
2510,-0.410107332,0.612222222,,3,"250,000",0.35,,,,,,,
2511,-0.331402074,0.622222222,,3,"250,000",0.4,,,,,,,
2512,-0.163832702,0.647777778,,3,"250,000",0.45,,,,,,,
2513,-0.181575005,0.651555556,,3,"250,000",0.5,,,,,,,
2514,-0.596490616,0.590666667,,3,"260,000",0.25,,,,,,,
2515,-0.531710582,0.595111111,,3,"260,000",0.3,,,,,,,
2516,-0.407873721,0.613555556,,3,"260,000",0.35,,,,,,,
2517,-0.344871107,0.623111111,,3,"260,000",0.4,,,,,,,
2518,-0.16875657,0.645555556,,3,"260,000",0.45,,,,,,,
2519,-0.205039983,0.654,,3,"260,000",0.5,,,,,,,
2520,-0.650011846,0.581333333,,3,"270,000",0.25,,,,,,,
2521,-0.513238502,0.588222222,,3,"270,000",0.3,,,,,,,
2522,-0.386518194,0.611111111,,3,"270,000",0.35,,,,,,,
2523,-0.345921974,0.629777778,,3,"270,000",0.4,,,,,,,
2524,-0.228259558,0.643555556,,3,"270,000",0.45,,,,,,,
2525,-0.187938576,0.652444444,,3,"270,000",0.5,,,,,,,
2526,-0.62896526,0.584666667,,3,"280,000",0.25,,,,,,,
2527,-0.56977004,0.597333333,,3,"280,000",0.3,,,,,,,
2528,-0.407786586,0.612444444,,3,"280,000",0.35,,,,,,,
2529,-0.283844397,0.626666667,,3,"280,000",0.4,,,,,,,
2530,-0.181410822,0.637111111,,3,"280,000",0.45,,,,,,,
2531,-0.194277745,0.658,,3,"280,000",0.5,,,,,,,
2532,-0.628981882,0.584888889,,3,"290,000",0.25,,,,,,,
2533,-0.515141472,0.590666667,,3,"290,000",0.3,,,,,,,
2534,-0.418483474,0.608888889,,3,"290,000",0.35,,,,,,,
2535,-0.388615425,0.621333333,,3,"290,000",0.4,,,,,,,
2536,-0.202821122,0.642666667,,3,"290,000",0.45,,,,,,,
2537,-0.191772627,0.646444444,,3,"290,000",0.5,,,,,,,
2538,-0.593740357,0.584,,3,"300,000",0.25,,,,,,,
2539,-0.508268394,0.587333333,,3,"300,000",0.3,,,,,,,
2540,-0.423627746,0.610666667,,3,"300,000",0.35,,,,,,,
2541,-0.310524496,0.622888889,,3,"300,000",0.4,,,,,,,
2542,-0.209957019,0.637333333,,3,"300,000",0.45,,,,,,,
2543,-0.170218792,0.649555556,,3,"300,000",0.5,,,,,,,
2544,-0.640258441,0.583777778,,3,"310,000",0.25,,,,,,,
2545,-0.513852144,0.600222222,,3,"310,000",0.3,,,,,,,
2546,-0.425940978,0.61,,3,"310,000",0.35,,,,,,,
2547,-0.324930295,0.626444444,,3,"310,000",0.4,,,,,,,
2548,-0.188996058,0.643555556,,3,"310,000",0.45,,,,,,,
2549,-0.150809079,0.657555556,,3,"310,000",0.5,,,,,,,
2550,-0.634632689,0.582,,3,"320,000",0.25,,,,,,,
2551,-0.529941088,0.593111111,,3,"320,000",0.3,,,,,,,
2552,-0.393207821,0.605555556,,3,"320,000",0.35,,,,,,,
2553,-0.339374041,0.624,,3,"320,000",0.4,,,,,,,
2554,-0.219015123,0.645777778,,3,"320,000",0.45,,,,,,,
2555,-0.23953564,0.655777778,,3,"320,000",0.5,,,,,,,
2556,-0.599212485,0.585111111,,3,"330,000",0.25,,,,,,,
2557,-0.530203096,0.594222222,,3,"330,000",0.3,,,,,,,
2558,-0.431252984,0.610888889,,3,"330,000",0.35,,,,,,,
2559,-0.334887451,0.625333333,,3,"330,000",0.4,,,,,,,
2560,-0.20072182,0.641333333,,3,"330,000",0.45,,,,,,,
